route_id,service_id,trip_id,direction_id,shape_id
"023","30_317248","30_754784","0","2742672241"
"023","30_317248","30_754785","0","2742672241"
"023","30_317248","30_754786","0","2742672241"
"023","30_317248","30_754787","0","2742672241"
"023","30_317248","30_754788","0","2742672241"
"023","30_317248","30_754789","0","2742672241"
"023","30_317248","30_754790","0","2742672241"
"023","30_317248","30_754791","0","2742672241"
"023","30_317248","30_754792","0","2742672241"
"023","30_317248","30_754793","1","2422709758"
"023","30_317248","30_754794","1","2422709758"
"023","30_317248","30_754795","1","2422709758"
"023","30_317248","30_754796","1","2422709758"
"023","30_317248","30_754797","1","2422709758"
"023","30_317248","30_754798","1","2422709758"
"023","30_317248","30_754799","1","2422709758"
"023","30_317248","30_754800","1","2422709758"
"023","30_317248","30_754801","1","2422709758"
"023","30_317248","30_754802","1","2422709758"
"023","30_317248","30_754803","1","2422709758"
"024","30_317206","30_751970","1","3658954816"
"024","30_315249","30_752723","1","1734302061"
"024","30_315246","30_754151","0","1693596968"
"024","30_315246","30_754152","0","1693596968"
"024","30_315246","30_754153","0","1693596968"
"024","30_315246","30_754154","0","1693596968"
"024","30_315246","30_754155","0","1693596968"
"024","30_315246","30_754156","1","3658954816"
"024","30_315246","30_754157","1","3658954816"
"024","30_315246","30_754158","1","3658954816"
"024","30_315246","30_754159","1","3658954816"
"024","30_315248","30_754588","1","3658954816"
"025","30_316177","30_752176","0","99025647"
"025","30_316177","30_752177","0","657792810"
"025","30_316177","30_752178","0","99025647"
"025","30_316177","30_752179","1","3988007999"
"025","30_316177","30_752180","1","3025568207"
"025","30_316177","30_752181","1","3988007999"
"025","30_316177","30_752182","1","3025568207"
"025","30_316177","30_752183","1","3988007999"
"025","30_316177","30_752184","1","3025568207"
"025","30_316177","30_752185","1","3988007999"
"025","30_316177","30_752186","1","3025568207"
"025","30_316177","30_752187","1","3988007999"
"025","30_316177","30_752188","1","644893439"
"025","30_316177","30_752189","1","3988007999"
"025","30_316177","30_752190","1","3025568207"
"025","30_316177","30_752191","1","3988007999"
"025","30_316177","30_752192","1","3025568207"
"025","30_316434","30_752719","1","2396779338"
"025","30_316434","30_752720","1","1077190792"
"025","30_316177","30_752993","0","3520501328"
"025","30_316177","30_752994","0","4123059541"
"025","30_316177","30_752995","0","4123059541"
"025","30_316177","30_752996","0","3520501328"
"025","30_316177","30_752997","0","4123059541"
"025","30_316177","30_752998","0","1392556751"
"025","30_316177","30_752999","0","3520501328"
"025","30_316177","30_753000","0","4123059541"
"025","30_316177","30_753001","0","1392556751"
"025","30_316177","30_753002","0","4123059541"
"025","30_316177","30_753003","0","4123059541"
"025","30_316177","30_753004","0","99025647"
"025","30_316177","30_753005","0","3520501328"
"025","30_316177","30_753006","0","4123059541"
"025","30_316177","30_753007","0","4123059541"
"025","30_316177","30_753008","0","3520501328"
"025","30_316177","30_753009","0","4123059541"
"025","30_316177","30_753010","0","99025647"
"025","30_316177","30_753011","0","3520501328"
"025","30_316177","30_753012","1","958292837"
"025","30_316177","30_753013","1","958292837"
"025","30_316177","30_753014","1","958292837"
"025","30_316177","30_753015","1","958292837"
"025","30_316177","30_753016","1","1571402168"
"025","30_316177","30_753017","1","644893439"
"025","30_316177","30_753018","1","3025568207"
"025","30_316177","30_753019","1","1571402168"
"025","30_316177","30_753020","1","3025568207"
"025","30_316177","30_753021","1","1571402168"
"025","30_316177","30_753022","1","958292837"
"025","30_316177","30_753023","1","3025568207"
"025","30_316177","30_753074","0","99025647"
"025","30_316433","30_754626","0","3124904980"
"025","30_316433","30_754627","1","1570334734"
"025","30_316433","30_754628","1","1570334734"
"025","30_316433","30_754629","0","3124904980"
"025","30_316433","30_754630","1","1570334734"
"025","30_316433","30_754631","0","3124904980"
"025","30_316433","30_754632","1","1570334734"
"025","30_316433","30_754633","0","3124904980"
"025","30_316433","30_754634","1","1570334734"
"025","30_316433","30_754635","0","3124904980"
"025","30_316433","30_754636","1","1570334734"
"025","30_316433","30_754637","0","3124904980"
"025","30_316433","30_754638","1","1570334734"
"025","30_316433","30_754639","0","3124904980"
"025","30_316433","30_754640","1","1570334734"
"025","30_316433","30_754641","0","3124904980"
"025","30_316433","30_754642","1","1570334734"
"025","30_316433","30_754643","0","3124904980"
"025","30_316433","30_754644","1","1570334734"
"025","30_316433","30_754645","0","3124904980"
"025","30_316038","30_755165","1","1570334734"
"025","30_316038","30_755166","1","1570334734"
"025","30_316038","30_755167","1","1570334734"
"025","30_316038","30_755168","1","1570334734"
"025","30_316038","30_755169","1","1570334734"
"025","30_316038","30_755170","1","1570334734"
"025","30_316038","30_755171","1","1570334734"
"025","30_316038","30_755172","1","1570334734"
"025","30_316038","30_755173","1","1570334734"
"025","30_316038","30_755174","1","1570334734"
"025","30_316038","30_755175","0","3124904980"
"025","30_316038","30_755176","0","3124904980"
"025","30_316038","30_755177","0","3124904980"
"025","30_316038","30_755178","0","3124904980"
"025","30_316038","30_755179","0","3124904980"
"025","30_316038","30_755180","0","3124904980"
"025","30_316038","30_755181","0","3124904980"
"025","30_316038","30_755182","0","3124904980"
"025","30_316038","30_755183","0","3124904980"
"025","30_316038","30_755184","0","3124904980"
"026","30_316044","30_752193","1","977706840"
"026","30_316044","30_752288","0","1193922189"
"026","30_316044","30_752289","1","1394314047"
"026","30_316044","30_753024","0","1193922189"
"026","30_316044","30_753025","0","1193922189"
"026","30_316044","30_753026","0","1193922189"
"026","30_316044","30_753027","0","1193922189"
"026","30_316044","30_753028","0","1193922189"
"026","30_316044","30_753029","0","1193922189"
"026","30_316044","30_753030","0","1193922189"
"026","30_316044","30_753031","0","1193922189"
"026","30_316044","30_753032","0","1193922189"
"026","30_316044","30_753033","0","1193922189"
"026","30_316044","30_753034","0","1193922189"
"026","30_316044","30_753035","0","1193922189"
"026","30_316044","30_753036","0","1193922189"
"026","30_316044","30_753037","0","1193922189"
"026","30_316044","30_753038","0","1193922189"
"026","30_316044","30_753039","1","1394314047"
"026","30_316044","30_753040","1","2769639170"
"026","30_316044","30_753041","1","1394314047"
"026","30_316044","30_753042","1","1394314047"
"026","30_316044","30_753043","1","1394314047"
"026","30_316044","30_753044","1","1394314047"
"026","30_316044","30_753045","1","1394314047"
"026","30_316044","30_753046","1","1394314047"
"026","30_316044","30_753047","1","1394314047"
"026","30_316044","30_753048","1","1394314047"
"026","30_316044","30_753049","1","1394314047"
"026","30_316044","30_753050","1","1394314047"
"026","30_316044","30_753051","1","1394314047"
"026","30_316044","30_753052","1","1394314047"
"027","30_318025","30_752675","0","3678791326"
"027","30_318025","30_752676","0","3678791326"
"027","30_318025","30_752677","0","3678791326"
"027","30_318025","30_752678","0","3074287466"
"027","30_318025","30_752679","0","3291563011"
"027","30_318025","30_752680","0","3291563011"
"027","30_318025","30_752681","0","3291563011"
"027","30_318025","30_752682","0","873512316"
"027","30_318025","30_752683","0","873512316"
"027","30_318025","30_752704","1","872391697"
"027","30_318025","30_752705","1","3786160481"
"027","30_318025","30_752706","1","872391697"
"027","30_318025","30_752707","1","872391697"
"027","30_318025","30_752708","1","872391697"
"027","30_318025","30_752709","1","3623875143"
"027","30_318025","30_752710","1","3623875143"
"027","30_318025","30_752711","1","3786160481"
"027","30_318025","30_752712","1","3786160481"
"027","30_318025","30_752713","1","3786160481"
"027","30_318021","30_752785","1","3786160481"
"027","30_318023","30_752786","1","872391697"
"027","30_318023","30_752787","1","872391697"
"027","30_318023","30_752788","1","3432815355"
"027","30_318023","30_752794","0","3291563011"
"027","30_318023","30_752795","0","3291563011"
"027","30_318023","30_752796","0","3291563011"
"027","30_318023","30_752797","0","3291563011"
"027","30_318023","30_752798","1","3623875143"
"027","30_318023","30_752799","1","872391697"
"027","30_318023","30_752800","1","3786160481"
"027","30_318023","30_752825","0","3074287466"
"027","30_318021","30_753121","0","3291563011"
"027","30_318021","30_753122","0","3291563011"
"027","30_318021","30_753123","0","3291563011"
"027","30_318021","30_753124","0","3291563011"
"027","30_318021","30_753125","0","873512316"
"027","30_318021","30_753126","0","3074287466"
"027","30_318021","30_753127","0","3291563011"
"027","30_318021","30_753130","1","872391697"
"027","30_318021","30_753131","1","872391697"
"027","30_318021","30_753132","1","3786160481"
"027","30_318021","30_753133","1","872391697"
"027","30_318021","30_753146","1","2174934123"
"027","30_318026","30_754273","0","3678791326"
"027","30_318026","30_754274","0","1722003613"
"027","30_318026","30_754275","0","3074287466"
"027","30_318026","30_754276","1","3786160481"
"027","30_318026","30_754277","1","872391697"
"027","30_318026","30_754278","1","3786160481"
"027","30_318026","30_754279","1","872391697"
"027","30_316216","30_754313","0","3074287466"
"027","30_316216","30_754314","0","3291563011"
"027","30_316216","30_754315","0","3291563011"
"027","30_316216","30_754316","0","3291563011"
"027","30_316216","30_754335","1","872391697"
"027","30_316216","30_754336","1","872391697"
"027","30_316216","30_754337","1","872391697"
"027","30_316216","30_754338","1","872391697"
"027","30_316216","30_754339","1","872391697"
"027","30_316216","30_754340","1","872391697"
"027","30_316216","30_754341","1","3786160481"
"027","30_316214","30_754927","0","3095087530"
"027","30_316214","30_754928","0","3095087530"
"027","30_316214","30_754929","0","3095087530"
"027","30_316214","30_754930","0","3095087530"
"027","30_316214","30_754931","0","3095087530"
"027","30_316214","30_754938","0","3095087530"
"027","30_316214","30_754939","0","3095087530"
"027","30_316215","30_754951","0","3074287466"
"027","30_316215","30_754952","0","3074287466"
"027","30_316215","30_754953","0","3291563011"
"027","30_316215","30_754954","0","3291563011"
"027","30_316215","30_754955","0","3291563011"
"027","30_316215","30_754976","1","872391697"
"027","30_316215","30_754977","1","872391697"
"027","30_316215","30_754978","1","872391697"
"027","30_316215","30_754979","1","872391697"
"027","30_316215","30_754980","1","872391697"
"027","30_316215","30_754981","1","872391697"
"027","30_316215","30_754982","1","3786160481"
"027","30_316215","30_754983","0","3095087530"
"027","30_316215","30_754984","0","3095087530"
"027","30_316216","30_755075","0","3678791326"
"028","30_317811","30_752113","0","3721741672"
"028","30_317811","30_752114","1","1285149088"
"028","30_317811","30_752115","1","1285149088"
"028","30_317811","30_752116","1","1285149088"
"028","30_317811","30_752117","1","1285149088"
"028","30_317811","30_752118","1","1285149088"
"028","30_317811","30_752119","1","1285149088"
"028","30_317811","30_752168","1","3396572856"
"028","30_317811","30_752175","1","1958144730"
"028","30_317811","30_753053","0","3721741672"
"028","30_317811","30_753054","0","3721741672"
"028","30_317811","30_753055","0","3721741672"
"028","30_317811","30_753056","0","3721741672"
"028","30_317811","30_753057","0","3721741672"
"028","30_317811","30_753058","0","3721741672"
"028","30_317811","30_753059","0","3721741672"
"028","30_317811","30_753060","0","3721741672"
"028","30_317811","30_753061","0","3721741672"
"028","30_317811","30_753062","1","35168630"
"028","30_317811","30_753063","1","1285149088"
"028","30_317811","30_753064","1","1285149088"
"028","30_317811","30_753065","1","1285149088"
"028","30_317811","30_753066","1","1285149088"
"028","30_317811","30_753067","1","1285149088"
"028","30_317811","30_753068","1","1285149088"
"028","30_317811","30_753069","1","1285149088"
"028","30_317811","30_753070","1","1285149088"
"028","30_317811","30_753071","1","1285149088"
"028","30_317811","30_753072","1","1285149088"
"028","30_317811","30_753073","1","1285149088"
"028","30_317811","30_753075","0","3721741672"
"028","30_317811","30_753076","0","3721741672"
"028","30_317811","30_753077","0","3721741672"
"028","30_317811","30_753078","0","3721741672"
"028","30_317452","30_755185","0","3721741672"
"028","30_317452","30_755186","0","3721741672"
"028","30_317452","30_755187","0","3721741672"
"028","30_317452","30_755188","1","1285149088"
"028","30_317452","30_755189","1","1285149088"
"028","30_317452","30_755190","1","1285149088"
"028","30_317452","30_755191","1","1285149088"
"031","30_316473","30_755017","0","2800207332"
"031","30_316473","30_755018","0","2800207332"
"031","30_316473","30_755019","0","2800207332"
"031","30_316473","30_755020","0","2800207332"
"031","30_316473","30_755021","0","2800207332"
"031","30_316473","30_755022","0","2800207332"
"031","30_316473","30_755023","0","2800207332"
"031","30_316473","30_755024","0","2800207332"
"031","30_316473","30_755025","0","2800207332"
"031","30_316473","30_755026","1","2023439338"
"031","30_316473","30_755027","1","2023439338"
"031","30_316473","30_755028","1","2023439338"
"031","30_316473","30_755029","1","2023439338"
"031","30_316473","30_755030","1","2023439338"
"031","30_316473","30_755031","1","2023439338"
"031","30_316473","30_755032","1","2023439338"
"031","30_316473","30_755033","1","2023439338"
"031","30_316473","30_755034","1","2023439338"
"031","30_316473","30_755035","0","380334359"
"031","30_316473","30_755036","0","380334359"
"031","30_316473","30_755037","1","2718135781"
"031","30_316473","30_755038","1","2718135781"
"034","30_315984","30_751919","0","4014439039"
"034","30_316000","30_751979","1","2724151650"
"034","30_316000","30_751990","1","2492902109"
"034","30_315986","30_752421","0","1069133168"
"034","30_315986","30_752422","1","3656859275"
"034","30_315986","30_752423","0","900345165"
"034","30_315986","30_752424","0","4045188021"
"034","30_315986","30_752425","1","1161463119"
"034","30_315986","30_752426","0","1988184731"
"034","30_315986","30_752427","1","2682909843"
"034","30_315986","30_752428","0","3327554030"
"034","30_315984","30_752534","1","1088216300"
"034","30_315984","30_752535","0","3865550552"
"034","30_315984","30_752536","0","2825942252"
"034","30_316005","30_752630","1","181388163"
"034","30_316005","30_752631","1","181388163"
"034","30_316005","30_752632","0","821702370"
"034","30_315986","30_752746","1","987701266"
"034","30_316004","30_752758","0","2825942252"
"034","30_316004","30_752771","1","879037424"
"034","30_316004","30_752772","1","34597719"
"034","30_316004","30_752773","0","1988184731"
"034","30_316004","30_752774","1","2682909843"
"034","30_316004","30_752775","0","2825942252"
"034","30_316004","30_752777","0","1548708528"
"034","30_316004","30_752779","0","1548708528"
"034","30_316006","30_752781","1","3185525466"
"034","30_316006","30_752782","0","821702370"
"034","30_316005","30_754045","0","821702370"
"034","30_315999","30_754294","0","4045188021"
"034","30_315999","30_754295","1","707721259"
"034","30_315984","30_754766","1","3221949178"
"034","30_315984","30_754767","1","181388163"
"034","30_315984","30_754768","1","2629442770"
"034","30_315984","30_754769","1","181388163"
"034","30_315984","30_754770","1","181388163"
"034","30_315984","30_754771","1","133716410"
"034","30_315984","30_754772","0","821702370"
"034","30_315984","30_754773","0","3379116843"
"034","30_315984","30_754774","0","1289912356"
"034","30_315984","30_754775","1","3500570756"
"034","30_315984","30_754776","0","1041094729"
"034","30_315984","30_754777","0","821702370"
"034","30_316008","30_754905","1","2724151650"
"034","30_316008","30_754906","0","2825942252"
"034","30_316008","30_754907","1","34597719"
"034","30_316008","30_754909","0","2825942252"
"034","30_316008","30_754910","1","2724151650"
"034","30_316008","30_754911","1","181388163"
"034","30_316008","30_754912","0","821702370"
"034","30_316008","30_754913","1","3185525466"
"034","30_316008","30_754914","0","3327554030"
"034","30_316008","30_754915","1","1643363326"
"034","30_316008","30_754916","0","1289912369"
"034","30_316008","30_754917","1","1341070066"
"034","30_316008","30_754918","0","1548708528"
"034","30_316010","30_754940","1","3185525466"
"034","30_316010","30_754941","0","821702370"
"034","30_315991","30_754986","0","2825942252"
"034","30_315991","30_755016","0","821702370"
"034","30_315984","30_755052","0","3379116843"
"034","30_315984","30_755053","0","2818452504"
"034","30_315984","30_755055","1","1755182778"
"034","30_316013","30_755242","0","3327554030"
"039","30_315031","30_752445","1","1369316863"
"039","30_315031","30_752446","1","1369316863"
"039","30_315031","30_752447","1","1369316863"
"039","30_315031","30_752448","1","1369316863"
"039","30_315031","30_752449","1","1369316863"
"039","30_315031","30_752450","1","1369316863"
"039","30_315031","30_752451","1","1369316863"
"039","30_315031","30_752452","1","1369316863"
"039","30_315031","30_752453","1","1369316863"
"039","30_315032","30_753159","0","392720626"
"039","30_315032","30_753160","0","392720626"
"039","30_315032","30_753161","0","392720626"
"039","30_315032","30_753162","0","392720626"
"039","30_315032","30_753163","0","392720626"
"039","30_315032","30_753164","0","392720626"
"039","30_315032","30_753165","1","1369316863"
"039","30_315032","30_753166","1","1369316863"
"039","30_315032","30_753167","1","1369316863"
"039","30_315032","30_753168","1","1369316863"
"039","30_315032","30_753169","1","1369316863"
"039","30_315032","30_753170","1","1369316863"
"039","30_315032","30_753171","1","1369316863"
"039","30_315032","30_753172","1","1369316863"
"039","30_315032","30_753173","1","1369316863"
"039","30_315032","30_753174","1","1369316863"
"039","30_315032","30_753175","1","1369316863"
"039","30_315032","30_753176","1","1369316863"
"039","30_315032","30_753177","1","1369316863"
"039","30_315032","30_753178","1","1369316863"
"039","30_315031","30_754224","0","392720626"
"039","30_315031","30_754225","0","392720626"
"039","30_315031","30_754226","0","392720626"
"039","30_315031","30_754227","0","392720626"
"039","30_315031","30_754228","0","392720626"
"039","30_315031","30_754229","0","392720626"
"039","30_315031","30_754230","0","392720626"
"039","30_315031","30_754231","0","392720626"
"039","30_315031","30_754232","0","392720626"
"039","30_315031","30_754233","0","392720626"
"039","30_315031","30_754234","0","392720626"
"039","30_315031","30_754235","0","392720626"
"039","30_315031","30_754236","0","392720626"
"039","30_315031","30_754237","0","392720626"
"039","30_315031","30_754238","1","2203365607"
"039","30_315031","30_754239","1","1369316863"
"039","30_315031","30_754240","1","1369316863"
"039","30_315031","30_754241","1","1369316863"
"039","30_315031","30_754242","1","1369316863"
"039","30_315032","30_754646","0","392720626"
"039","30_315032","30_754647","0","392720626"
"039","30_315032","30_754648","0","392720626"
"039","30_315032","30_754649","0","392720626"
"039","30_315032","30_754650","0","392720626"
"039","30_315032","30_754651","0","392720626"
"039","30_315032","30_754652","0","392720626"
"039","30_315032","30_754653","0","392720626"
"039","30_315318","30_755192","0","392720626"
"039","30_315318","30_755193","0","392720626"
"039","30_315318","30_755194","0","392720626"
"039","30_315318","30_755195","0","392720626"
"039","30_315318","30_755196","0","392720626"
"039","30_315318","30_755197","0","392720626"
"039","30_315318","30_755198","1","1369316863"
"039","30_315318","30_755199","1","1369316863"
"039","30_315318","30_755200","1","1369316863"
"039","30_315318","30_755201","1","1369316863"
"039","30_315318","30_755202","1","1369316863"
"039","30_315318","30_755203","1","1369316863"
"040","30_316562","30_753179","0","3529022377"
"040","30_316562","30_753180","0","3529022377"
"040","30_316562","30_753181","0","3529022377"
"040","30_316562","30_753182","0","3529022377"
"040","30_316562","30_753183","0","3529022377"
"040","30_316562","30_753184","0","3529022377"
"040","30_316562","30_753185","0","3529022377"
"040","30_316562","30_753186","0","3529022377"
"040","30_316562","30_753187","0","3529022377"
"040","30_316562","30_753188","0","3529022377"
"040","30_316562","30_753189","1","3253433369"
"040","30_316562","30_753190","1","3253433369"
"040","30_316562","30_753191","1","3253433369"
"040","30_316562","30_753192","1","3253433369"
"040","30_316562","30_753193","1","3253433369"
"040","30_316562","30_753194","1","3253433369"
"040","30_316562","30_753195","1","3253433369"
"040","30_316562","30_753196","1","3253433369"
"040","30_316562","30_753197","1","3253433369"
"040","30_316562","30_753198","1","3253433369"
"041","30_317230","30_752136","0","394286089"
"041","30_317230","30_752137","0","1620869696"
"041","30_317230","30_752138","0","394286089"
"041","30_317230","30_752139","1","370410447"
"041","30_317230","30_752140","1","338693423"
"041","30_317230","30_752141","1","370410447"
"041","30_317230","30_752290","0","1620869696"
"041","30_317230","30_752291","1","338693423"
"042","30_317009","30_752142","0","1149503000"
"042","30_317009","30_752143","0","1149503000"
"042","30_317009","30_752144","0","1149503000"
"042","30_317009","30_752145","0","1149503000"
"042","30_317009","30_752146","0","1149503000"
"042","30_317009","30_752147","0","4013963559"
"042","30_317009","30_752148","1","1004180429"
"042","30_317009","30_752149","1","1004180429"
"042","30_317009","30_752150","1","3986004629"
"042","30_317009","30_752151","1","3986004629"
"042","30_317009","30_752152","1","3986004629"
"042","30_317009","30_752153","1","3986004629"
"043","30_316182","30_752454","1","2813727095"
"043","30_316182","30_752455","1","2981761093"
"043","30_316182","30_752456","1","2981761093"
"043","30_316182","30_754742","0","55066015"
"043","30_316182","30_754743","0","55066015"
"043","30_316182","30_754744","0","55066015"
"043","30_316182","30_754745","0","55066015"
"043","30_316182","30_754746","0","55066015"
"043","30_316182","30_754747","0","55066015"
"043","30_316182","30_754748","0","55066015"
"043","30_316182","30_754749","0","55066015"
"043","30_316182","30_754750","0","55066015"
"043","30_316182","30_754751","0","55066015"
"043","30_316182","30_754752","0","55066015"
"043","30_316182","30_754753","0","55066015"
"043","30_316182","30_754754","1","2261251762"
"043","30_316182","30_754755","1","1029723949"
"043","30_316182","30_754756","1","1029723949"
"043","30_316182","30_754757","1","1029723949"
"043","30_316182","30_754758","1","1029723949"
"043","30_316182","30_754759","1","1029723949"
"043","30_316182","30_754760","1","1029723949"
"043","30_316182","30_754761","1","1029723949"
"043","30_316182","30_754762","1","1029723949"
"043","30_316182","30_754763","1","1029723949"
"043","30_316182","30_754764","1","1029723949"
"047","30_317970","30_753137","0","1979584166"
"047","30_317970","30_753138","1","336267533"
"047","30_317970","30_753139","0","1979584166"
"047","30_317970","30_753140","1","336267533"
"047","30_317970","30_754245","0","1979584166"
"047","30_317970","30_754246","0","1979584166"
"047","30_317970","30_754247","0","1979584166"
"047","30_317970","30_754248","0","1979584166"
"047","30_317970","30_754249","0","1979584166"
"047","30_317970","30_754250","0","1979584166"
"047","30_317970","30_754251","0","1979584166"
"047","30_317970","30_754252","0","1979584166"
"047","30_317970","30_754253","1","336267533"
"047","30_317970","30_754254","1","336267533"
"047","30_317970","30_754255","1","336267533"
"047","30_317970","30_754256","1","336267533"
"047","30_317970","30_754257","1","336267533"
"047","30_317970","30_754258","1","336267533"
"047","30_317970","30_754259","1","336267533"
"047","30_317970","30_754260","1","336267533"
"048","30_316632","30_751983","0","1229747722"
"048","30_316632","30_751984","1","2176047303"
"048","30_316621","30_752391","0","1229747722"
"048","30_316621","30_752392","1","2176047303"
"048","30_316620","30_753539","1","2176047303"
"048","30_316620","30_753540","1","2176047303"
"048","30_316620","30_753541","0","1229747722"
"048","30_316620","30_753542","0","1229747722"
"050","30_316651","30_753272","0","3362887593"
"050","30_316651","30_753291","0","2923162660"
"050","30_316651","30_753292","0","2923162660"
"050","30_316651","30_753293","0","3362887593"
"050","30_316651","30_753294","0","3362887593"
"050","30_316651","30_753295","0","3362887593"
"050","30_316651","30_753296","0","3362887593"
"050","30_316651","30_753297","0","2923162660"
"050","30_316651","30_753298","0","2923162660"
"050","30_316651","30_753299","0","2923162660"
"050","30_316651","30_753300","0","2923162660"
"050","30_316651","30_753301","0","2923162660"
"050","30_316651","30_753302","0","2923162660"
"050","30_316651","30_753303","0","2923162660"
"050","30_316651","30_753304","0","2080851818"
"050","30_316651","30_753305","0","3362887593"
"050","30_316651","30_753306","0","3362887593"
"050","30_316653","30_753618","0","2080851818"
"050","30_316653","30_753620","1","324722271"
"050","30_316657","30_753637","0","924590373"
"051","30_315274","30_752257","0","119584960"
"051","30_315274","30_752258","0","119584960"
"051","30_315274","30_752259","0","119584960"
"051","30_315274","30_752260","0","119584960"
"051","30_315274","30_752261","0","119584960"
"051","30_315274","30_752262","0","119584960"
"051","30_315274","30_752263","0","119584960"
"051","30_315274","30_752264","0","119584960"
"051","30_315274","30_752265","0","119584960"
"051","30_315274","30_752266","0","119584960"
"051","30_315274","30_752267","0","1374359670"
"051","30_315274","30_752268","1","2130728281"
"051","30_315274","30_752269","1","2130728281"
"051","30_315274","30_752270","1","2130728281"
"051","30_315274","30_752271","1","3194616315"
"051","30_315274","30_752272","1","3194616315"
"051","30_315274","30_752273","1","3194616315"
"051","30_315274","30_752274","1","3194616315"
"051","30_315274","30_752275","1","3194616315"
"051","30_315274","30_752276","1","3194616315"
"051","30_315274","30_752277","1","3194616315"
"051","30_315274","30_752278","1","3194616315"
"051","30_315274","30_752279","1","3194616315"
"051","30_316606","30_752826","0","119584960"
"051","30_316606","30_752827","0","119584960"
"051","30_316606","30_752828","0","119584960"
"051","30_316606","30_752829","0","119584960"
"051","30_316606","30_752830","1","3194616315"
"051","30_316606","30_752831","1","3194616315"
"051","30_316606","30_752832","1","3194616315"
"051","30_316606","30_752833","1","3194616315"
"051","30_315275","30_753240","0","119584960"
"051","30_315275","30_753241","0","119584960"
"051","30_315275","30_753242","0","119584960"
"051","30_315275","30_753243","1","3194616315"
"051","30_315275","30_753244","1","3194616315"
"051","30_315275","30_753245","1","3194616315"
"051","30_315275","30_753246","0","119584960"
"051","30_315275","30_753247","1","3194616315"
"051","30_315295","30_754919","0","119584960"
"051","30_315295","30_754920","0","119584960"
"051","30_315295","30_754921","0","119584960"
"051","30_315295","30_754922","0","119584960"
"051","30_315295","30_754923","1","3194616315"
"051","30_315295","30_754924","1","3194616315"
"051","30_315295","30_754925","1","3194616315"
"051","30_315295","30_754926","1","3194616315"
"052","30_316738","30_752280","0","4048024052"
"052","30_316738","30_752281","0","4048024052"
"052","30_316738","30_752282","0","4048024052"
"052","30_316738","30_752283","0","4048024052"
"052","30_316738","30_752284","1","184791400"
"052","30_316738","30_752285","1","69800540"
"052","30_316738","30_752286","1","69800540"
"052","30_316738","30_752287","1","69800540"
"052","30_316948","30_755039","0","4048024052"
"052","30_316948","30_755040","0","4048024052"
"052","30_316948","30_755041","1","69800540"
"052","30_316948","30_755042","1","69800540"
"053","30_315674","30_752298","0","2558074263"
"053","30_315674","30_752299","0","2558074263"
"053","30_315674","30_752300","0","2558074263"
"053","30_315674","30_752301","0","2558074263"
"053","30_315674","30_752302","0","2558074263"
"053","30_315674","30_752303","0","2558074263"
"053","30_315674","30_752304","0","2558074263"
"053","30_315674","30_752305","0","2558074263"
"053","30_315674","30_752306","1","912626281"
"053","30_315674","30_752307","1","912626281"
"053","30_315674","30_752308","1","360512175"
"053","30_315674","30_752309","1","360512175"
"053","30_315674","30_752310","1","912626281"
"053","30_315674","30_752311","1","912626281"
"053","30_315674","30_752312","1","912626281"
"053","30_315674","30_752313","1","912626281"
"053","30_315940","30_752398","0","201184991"
"053","30_315940","30_752399","0","3809559998"
"053","30_315940","30_752400","1","1655992301"
"053","30_315940","30_752401","1","1655992301"
"053","30_315940","30_752402","0","1476145490"
"054","30_317839","30_752314","0","2964414354"
"054","30_317839","30_752315","0","299255737"
"054","30_317839","30_752316","0","2161561581"
"054","30_317839","30_752317","0","370532220"
"054","30_317839","30_752318","0","504872052"
"054","30_317839","30_752319","0","2161561581"
"054","30_317839","30_752320","0","504872052"
"054","30_317839","30_752321","0","2161561581"
"054","30_317839","30_752322","0","370532220"
"054","30_317839","30_752323","0","370532220"
"054","30_317839","30_752324","0","504872052"
"054","30_317839","30_752325","0","2161561581"
"054","30_317839","30_752326","0","2161561581"
"054","30_317839","30_752327","1","3313213171"
"054","30_317839","30_752328","1","3313213171"
"054","30_317839","30_752329","1","1676663498"
"054","30_317839","30_752330","1","1923685078"
"054","30_317839","30_752331","1","859933204"
"054","30_317839","30_752332","1","2645878426"
"054","30_317839","30_752333","1","859933204"
"054","30_317839","30_752334","1","859933204"
"054","30_317839","30_752335","1","1676663498"
"054","30_317839","30_752336","1","3313213171"
"054","30_317839","30_752337","1","1676663498"
"054","30_317839","30_752338","1","1923685078"
"054","30_317839","30_752339","1","1923685078"
"054","30_317839","30_752340","1","859933204"
"054","30_317839","30_752341","1","859933204"
"054","30_317839","30_752342","0","370532220"
"054","30_317839","30_752343","0","504872052"
"054","30_317839","30_752344","0","370532220"
"054","30_317839","30_752345","0","504872052"
"054","30_317841","30_752403","0","2964414354"
"054","30_317841","30_752404","0","2964414354"
"054","30_317841","30_752405","0","3200605925"
"054","30_317841","30_752406","1","3420223579"
"054","30_317841","30_752407","1","2181823383"
"054","30_317841","30_752408","1","2181823383"
"055","30_317572","30_752346","0","2812064140"
"055","30_317572","30_752347","0","2812064140"
"055","30_317572","30_752348","0","2812064140"
"055","30_317572","30_752349","1","4057489359"
"055","30_317572","30_752350","1","4057489359"
"055","30_317572","30_752351","1","4057489359"
"055","30_317574","30_752409","1","3999441068"
"055","30_317574","30_752410","0","1327125861"
"055","30_317574","30_752411","1","4057489359"
