service_id,date,exception_type
"30_316958","20151019","1"
"30_316958","20151020","1"
"30_316958","20151021","1"
"30_316958","20151022","1"
"30_316958","20151023","1"
"30_316958","20151024","1"
"30_316958","20151026","1"
"30_316958","20151027","1"
"30_316958","20151028","1"
"30_316958","20151029","1"
"30_316958","20151030","1"
"30_316958","20151031","1"
"30_316958","20151102","1"
"30_316958","20151103","1"
"30_316958","20151104","1"
"30_316958","20151105","1"
"30_316958","20151106","1"
"30_316958","20151107","1"
"30_316958","20151109","1"
"30_316958","20151110","1"
"30_316958","20151111","1"
"30_316958","20151112","1"
"30_316958","20151113","1"
"30_316958","20151114","1"
"30_316958","20151116","1"
"30_316958","20151117","1"
"30_316958","20151118","1"
"30_316958","20151119","1"
"30_316958","20151120","1"
"30_316958","20151121","1"
"30_316958","20151123","1"
"30_316958","20151124","1"
"30_316958","20151125","1"
"30_316958","20151126","1"
"30_316958","20151127","1"
"30_316958","20151128","1"
"30_316958","20151130","1"
"30_316958","20151201","1"
"30_316958","20151202","1"
"30_316958","20151203","1"
"30_316958","20151204","1"
"30_316958","20151205","1"
"30_316958","20151207","1"
"30_316958","20151209","1"
"30_316958","20151210","1"
"30_316958","20151211","1"
"30_316958","20151212","1"
"30_316958","20151214","1"
"30_316958","20151215","1"
"30_316958","20151216","1"
"30_316958","20151217","1"
"30_316958","20151218","1"
"30_316958","20151219","1"
"30_316958","20151221","1"
"30_316958","20151222","1"
"30_316958","20151223","1"
"30_316958","20151228","1"
"30_316958","20151229","1"
"30_316958","20151230","1"
"30_316959","20141214","1"
"30_316959","20141221","1"
"30_316959","20141226","1"
"30_316959","20141228","1"
"30_316959","20150104","1"
"30_316959","20150106","1"
"30_316959","20150111","1"
"30_316959","20150118","1"
"30_316959","20150125","1"
"30_316959","20150201","1"
"30_316959","20150208","1"
"30_316959","20150215","1"
"30_316959","20150222","1"
"30_316959","20150301","1"
"30_316959","20150308","1"
"30_316959","20150315","1"
"30_316959","20150322","1"
"30_316959","20150329","1"
"30_316959","20150406","1"
"30_316959","20150412","1"
"30_316959","20150419","1"
"30_316959","20150425","1"
"30_316959","20150426","1"
"30_316959","20150501","1"
"30_316959","20150503","1"
"30_316959","20150510","1"
"30_316959","20150517","1"
"30_316959","20150524","1"
"30_316959","20150531","1"
"30_316959","20150602","1"
"30_316959","20150607","1"
"30_316959","20150614","1"
"30_316959","20150621","1"
"30_316959","20150628","1"
"30_316959","20150705","1"
"30_316959","20150712","1"
"30_316959","20150719","1"
"30_316959","20150726","1"
"30_316959","20150802","1"
"30_316959","20150809","1"
"30_316959","20150815","1"
"30_316959","20150816","1"
"30_316959","20150823","1"
"30_316959","20150830","1"
"30_316959","20150906","1"
"30_316959","20150913","1"
"30_316959","20150920","1"
"30_316959","20150927","1"
"30_316959","20151004","1"
"30_316959","20151011","1"
"30_316959","20151018","1"
"30_316959","20151025","1"
"30_316959","20151101","1"
"30_316959","20151108","1"
"30_316959","20151115","1"
"30_316959","20151122","1"
"30_316959","20151129","1"
"30_316959","20151206","1"
"30_316959","20151208","1"
"30_316959","20151213","1"
"30_316959","20151220","1"
"30_316959","20151226","1"
"30_316959","20151227","1"
"30_316960","20141210","1"
"30_316960","20141211","1"
"30_316960","20141212","1"
"30_316960","20141213","1"
"30_316960","20141215","1"
"30_316960","20141216","1"
"30_316960","20141217","1"
"30_316960","20141218","1"
"30_316960","20141219","1"
"30_316960","20141220","1"
"30_316960","20150108","1"
"30_316960","20150109","1"
"30_316960","20150110","1"
"30_316960","20150112","1"
"30_316960","20150113","1"
"30_316960","20150114","1"
"30_316960","20150115","1"
"30_316960","20150116","1"
"30_316960","20150117","1"
"30_316960","20150119","1"
"30_316960","20150120","1"
"30_316960","20150121","1"
"30_316960","20150122","1"
"30_316960","20150123","1"
"30_316960","20150124","1"
"30_316960","20150126","1"
"30_316960","20150127","1"
"30_316960","20150128","1"
"30_316960","20150129","1"
"30_316960","20150130","1"
"30_316960","20150131","1"
"30_316960","20150202","1"
"30_316960","20150203","1"
"30_316960","20150204","1"
"30_316960","20150205","1"
"30_316960","20150206","1"
"30_316960","20150207","1"
"30_316960","20150209","1"
"30_316960","20150210","1"
"30_316960","20150211","1"
"30_316960","20150212","1"
"30_316960","20150213","1"
"30_316960","20150214","1"
"30_316960","20150216","1"
"30_316960","20150218","1"
"30_316960","20150219","1"
"30_316960","20150220","1"
"30_316960","20150221","1"
"30_316960","20150223","1"
"30_316960","20150224","1"
"30_316960","20150225","1"
"30_316960","20150226","1"
"30_316960","20150227","1"
"30_316960","20150228","1"
"30_316960","20150302","1"
"30_316960","20150303","1"
"30_316960","20150304","1"
"30_316960","20150305","1"
"30_316960","20150306","1"
"30_316960","20150307","1"
"30_316960","20150309","1"
"30_316960","20150310","1"
"30_316960","20150311","1"
"30_316960","20150312","1"
"30_316960","20150313","1"
"30_316960","20150314","1"
"30_316960","20150316","1"
"30_316960","20150317","1"
"30_316960","20150318","1"
"30_316960","20150319","1"
"30_316960","20150320","1"
"30_316960","20150321","1"
"30_316960","20150323","1"
"30_316960","20150324","1"
"30_316960","20150325","1"
"30_316960","20150326","1"
"30_316960","20150327","1"
"30_316960","20150328","1"
"30_316960","20150330","1"
"30_316960","20150331","1"
"30_316960","20150401","1"
"30_316960","20150408","1"
"30_316960","20150409","1"
"30_316960","20150410","1"
"30_316960","20150411","1"
"30_316960","20150413","1"
"30_316960","20150414","1"
"30_316960","20150415","1"
"30_316960","20150416","1"
"30_316960","20150417","1"
"30_316960","20150418","1"
"30_316960","20150420","1"
"30_316960","20150421","1"
"30_316960","20150422","1"
"30_316960","20150423","1"
"30_316960","20150424","1"
"30_316960","20150427","1"
"30_316960","20150428","1"
"30_316960","20150429","1"
"30_316960","20150430","1"
"30_316960","20150502","1"
"30_316960","20150504","1"
"30_316960","20150505","1"
"30_316960","20150506","1"
"30_316960","20150507","1"
"30_316960","20150508","1"
"30_316960","20150509","1"
"30_316960","20150511","1"
"30_316960","20150512","1"
"30_316960","20150513","1"
"30_316960","20150514","1"
"30_316960","20150515","1"
"30_316960","20150516","1"
"30_316960","20150518","1"
"30_316960","20150519","1"
"30_316960","20150520","1"
"30_316960","20150521","1"
"30_316960","20150522","1"
"30_316960","20150523","1"
"30_316960","20150525","1"
"30_316960","20150526","1"
"30_316960","20150527","1"
"30_316960","20150528","1"
"30_316960","20150529","1"
"30_316960","20150530","1"
"30_316960","20150601","1"
"30_316960","20150603","1"
"30_316960","20150604","1"
"30_316960","20150605","1"
"30_316960","20150606","1"
"30_316960","20150608","1"
"30_316960","20150609","1"
"30_316960","20150610","1"
"30_316960","20150914","1"
"30_316960","20150915","1"
"30_316960","20150916","1"
"30_316960","20150917","1"
"30_316960","20150918","1"
"30_316960","20150919","1"
"30_316960","20150921","1"
"30_316960","20150922","1"
"30_316960","20150923","1"
"30_316960","20150924","1"
"30_316960","20150925","1"
"30_316960","20150926","1"
"30_316960","20150928","1"
"30_316960","20150929","1"
"30_316960","20150930","1"
"30_316960","20151001","1"
"30_316960","20151002","1"
"30_316960","20151003","1"
"30_316960","20151005","1"
"30_316960","20151006","1"
"30_316960","20151007","1"
"30_316960","20151008","1"
"30_316960","20151009","1"
"30_316960","20151010","1"
"30_316960","20151012","1"
"30_316960","20151013","1"
"30_316960","20151014","1"
"30_316960","20151015","1"
"30_316960","20151016","1"
"30_316960","20151017","1"
"30_316960","20151019","1"
"30_316960","20151020","1"
"30_316960","20151021","1"
"30_316960","20151022","1"
"30_316960","20151023","1"
"30_316960","20151024","1"
"30_316960","20151026","1"
"30_316960","20151027","1"
"30_316960","20151028","1"
"30_316960","20151029","1"
"30_316960","20151030","1"
"30_316960","20151031","1"
"30_316960","20151102","1"
"30_316960","20151103","1"
"30_316960","20151104","1"
"30_316960","20151105","1"
"30_316960","20151106","1"
"30_316960","20151107","1"
"30_316960","20151109","1"
"30_316960","20151110","1"
"30_316960","20151111","1"
"30_316960","20151112","1"
"30_316960","20151113","1"
"30_316960","20151114","1"
"30_316960","20151116","1"
"30_316960","20151117","1"
"30_316960","20151118","1"
"30_316960","20151119","1"
"30_316960","20151120","1"
"30_316960","20151121","1"
"30_316960","20151123","1"
"30_316960","20151124","1"
"30_316960","20151125","1"
"30_316960","20151126","1"
"30_316960","20151127","1"
"30_316960","20151128","1"
"30_316960","20151130","1"
"30_316960","20151201","1"
"30_316960","20151202","1"
"30_316960","20151203","1"
"30_316960","20151204","1"
"30_316960","20151205","1"
"30_316960","20151207","1"
"30_316960","20151209","1"
"30_316960","20151210","1"
"30_316960","20151211","1"
"30_316960","20151212","1"
"30_316960","20151214","1"
"30_316960","20151215","1"
"30_316960","20151216","1"
"30_316960","20151217","1"
"30_316960","20151218","1"
"30_316960","20151219","1"
"30_316960","20151221","1"
"30_316970","20141210","1"
"30_316970","20141211","1"
"30_316970","20141212","1"
"30_316970","20141213","1"
"30_316970","20141215","1"
"30_316970","20141216","1"
"30_316970","20141217","1"
"30_316970","20141218","1"
"30_316970","20141219","1"
"30_316970","20141220","1"
"30_316970","20141222","1"
"30_316970","20141223","1"
"30_316970","20141227","1"
"30_316970","20141229","1"
"30_316970","20141230","1"
"30_316970","20150102","1"
"30_316970","20150103","1"
"30_316970","20150105","1"
"30_316970","20150107","1"
"30_316970","20150108","1"
"30_316970","20150109","1"
"30_316970","20150110","1"
"30_316970","20150112","1"
"30_316970","20150113","1"
"30_316970","20150114","1"
"30_316970","20150115","1"
"30_316970","20150116","1"
"30_316970","20150117","1"
"30_316970","20150119","1"
"30_316970","20150120","1"
"30_316970","20150121","1"
"30_316970","20150122","1"
"30_316970","20150123","1"
"30_316970","20150124","1"
"30_316970","20150126","1"
"30_316970","20150127","1"
"30_316970","20150128","1"
"30_316970","20150129","1"
"30_316970","20150130","1"
"30_316970","20150131","1"
"30_316970","20150202","1"
"30_316970","20150203","1"
"30_316970","20150204","1"
"30_316970","20150205","1"
"30_316970","20150206","1"
"30_316970","20150207","1"
"30_316970","20150209","1"
"30_316970","20150210","1"
"30_316970","20150211","1"
"30_316970","20150212","1"
"30_316970","20150213","1"
"30_316970","20150214","1"
"30_316970","20150216","1"
"30_316970","20150217","1"
"30_316970","20150218","1"
"30_316970","20150219","1"
"30_316970","20150220","1"
"30_316970","20150221","1"
"30_316970","20150223","1"
"30_316970","20150224","1"
"30_316970","20150225","1"
"30_316970","20150226","1"
"30_316970","20150227","1"
"30_316970","20150228","1"
"30_316970","20150302","1"
"30_316970","20150303","1"
"30_316970","20150304","1"
"30_316970","20150305","1"
"30_316970","20150306","1"
"30_316970","20150307","1"
"30_316970","20150309","1"
"30_316970","20150310","1"
"30_316970","20150311","1"
"30_316970","20150312","1"
"30_316970","20150313","1"
"30_316970","20150314","1"
"30_316970","20150316","1"
"30_316970","20150317","1"
"30_316970","20150318","1"
"30_316970","20150319","1"
"30_316970","20150320","1"
"30_316970","20150321","1"
"30_316970","20150323","1"
"30_316970","20150324","1"
"30_316970","20150325","1"
"30_316970","20150326","1"
"30_316970","20150327","1"
"30_316970","20150328","1"
"30_316970","20150330","1"
"30_316970","20150331","1"
"30_316970","20150401","1"
"30_316970","20150402","1"
"30_316970","20150403","1"
"30_316970","20150404","1"
"30_316970","20150407","1"
"30_316970","20150408","1"
"30_316970","20150409","1"
"30_316970","20150410","1"
"30_316970","20150411","1"
"30_316970","20150413","1"
"30_316970","20150414","1"
"30_316970","20150415","1"
"30_316970","20150416","1"
"30_316970","20150417","1"
"30_316970","20150418","1"
"30_316970","20150420","1"
"30_316970","20150421","1"
"30_316970","20150422","1"
"30_316970","20150423","1"
"30_316970","20150424","1"
"30_316970","20150427","1"
"30_316970","20150428","1"
"30_316970","20150429","1"
"30_316970","20150430","1"
"30_316970","20150502","1"
"30_316970","20150504","1"
"30_316970","20150505","1"
"30_316970","20150506","1"
"30_316970","20150507","1"
"30_316970","20150508","1"
"30_316970","20150509","1"
"30_316970","20150511","1"
"30_316970","20150512","1"
"30_316970","20150513","1"
"30_316970","20150514","1"
"30_316970","20150515","1"
"30_316970","20150516","1"
"30_316970","20150518","1"
"30_316970","20150519","1"
"30_316970","20150520","1"
"30_316970","20150521","1"
"30_316970","20150522","1"
"30_316970","20150523","1"
"30_316970","20150525","1"
"30_316970","20150526","1"
"30_316970","20150527","1"
"30_316970","20150528","1"
"30_316970","20150529","1"
"30_316970","20150530","1"
"30_316970","20150601","1"
"30_316970","20150603","1"
"30_316970","20150604","1"
"30_316970","20150605","1"
"30_316970","20150606","1"
"30_316970","20150608","1"
"30_316970","20150609","1"
"30_316970","20150610","1"
"30_316970","20150611","1"
"30_316970","20150612","1"
"30_316970","20150613","1"
"30_316970","20150615","1"
"30_316970","20150616","1"
"30_316970","20150617","1"
"30_316970","20150618","1"
"30_316970","20150619","1"
"30_316970","20150620","1"
"30_316970","20150622","1"
"30_316970","20150623","1"
"30_316970","20150624","1"
"30_316970","20150625","1"
"30_316970","20150626","1"
"30_316970","20150627","1"
"30_316970","20150629","1"
"30_316970","20150630","1"
"30_316970","20150701","1"
"30_316970","20150702","1"
"30_316970","20150703","1"
"30_316970","20150704","1"
"30_316970","20150706","1"
"30_316970","20150707","1"
"30_316970","20150708","1"
"30_316970","20150709","1"
"30_316970","20150710","1"
"30_316970","20150711","1"
"30_316970","20150713","1"
"30_316970","20150714","1"
"30_316970","20150715","1"
"30_316970","20150716","1"
"30_316970","20150717","1"
"30_316970","20150718","1"
"30_316970","20150720","1"
"30_316970","20150721","1"
"30_316970","20150722","1"
"30_316970","20150723","1"
"30_316970","20150724","1"
"30_316970","20150725","1"
"30_316970","20150727","1"
"30_316970","20150728","1"
"30_316970","20150729","1"
"30_316970","20150730","1"
"30_316970","20150731","1"
"30_316970","20150801","1"
"30_316970","20150803","1"
"30_316970","20150804","1"
"30_316970","20150805","1"
"30_316970","20150806","1"
"30_316970","20150807","1"
"30_316970","20150808","1"
"30_316970","20150810","1"
"30_316970","20150811","1"
"30_316970","20150812","1"
"30_316970","20150813","1"
"30_316970","20150814","1"
"30_316970","20150817","1"
"30_316970","20150818","1"
"30_316970","20150819","1"
"30_316970","20150820","1"
"30_316970","20150821","1"
"30_316970","20150822","1"
"30_316970","20150824","1"
"30_316970","20150825","1"
"30_316970","20150826","1"
"30_316970","20150827","1"
"30_316970","20150828","1"
"30_316970","20150829","1"
"30_316970","20150831","1"
"30_316970","20150901","1"
"30_316970","20150902","1"
"30_316970","20150903","1"
"30_316970","20150904","1"
"30_316970","20150905","1"
"30_316970","20150907","1"
"30_316970","20150908","1"
"30_316970","20150909","1"
"30_316970","20150910","1"
"30_316970","20150911","1"
"30_316970","20150912","1"
"30_316970","20150914","1"
"30_316970","20150915","1"
"30_316970","20150916","1"
"30_316970","20150917","1"
"30_316970","20150918","1"
"30_316970","20150919","1"
"30_316970","20150921","1"
"30_316970","20150922","1"
"30_316970","20150923","1"
"30_316970","20150924","1"
"30_316970","20150925","1"
"30_316970","20150926","1"
"30_316970","20150928","1"
"30_316970","20150929","1"
"30_316970","20150930","1"
"30_316970","20151001","1"
"30_316970","20151002","1"
"30_316970","20151003","1"
"30_316970","20151005","1"
"30_316970","20151006","1"
"30_316970","20151007","1"
"30_316970","20151008","1"
"30_316970","20151009","1"
"30_316970","20151010","1"
"30_316970","20151012","1"
"30_316970","20151013","1"
"30_316970","20151014","1"
"30_316970","20151015","1"
"30_316970","20151016","1"
"30_316970","20151017","1"
"30_316970","20151019","1"
"30_316970","20151020","1"
"30_316970","20151021","1"
"30_316970","20151022","1"
"30_316970","20151023","1"
"30_316970","20151024","1"
"30_316970","20151026","1"
"30_316970","20151027","1"
"30_316970","20151028","1"
"30_316970","20151029","1"
"30_316970","20151030","1"
"30_316970","20151031","1"
"30_316970","20151102","1"
"30_316970","20151103","1"
"30_316970","20151104","1"
"30_316970","20151105","1"
"30_316970","20151106","1"
"30_316970","20151107","1"
"30_316970","20151109","1"
"30_316970","20151110","1"
"30_316970","20151111","1"
"30_316970","20151112","1"
"30_316970","20151113","1"
"30_316970","20151114","1"
"30_316970","20151116","1"
"30_316970","20151117","1"
"30_316970","20151118","1"
"30_316970","20151119","1"
"30_316970","20151120","1"
"30_316970","20151121","1"
"30_316970","20151123","1"
"30_316970","20151124","1"
"30_316970","20151125","1"
"30_316970","20151126","1"
"30_316970","20151127","1"
"30_316970","20151128","1"
"30_316970","20151130","1"
"30_316970","20151201","1"
"30_316970","20151202","1"
"30_316970","20151203","1"
"30_316970","20151204","1"
"30_316970","20151205","1"
"30_316970","20151207","1"
"30_316970","20151209","1"
"30_316970","20151210","1"
"30_316970","20151211","1"
"30_316970","20151212","1"
"30_316970","20151214","1"
"30_316970","20151215","1"
"30_316970","20151216","1"
"30_316970","20151217","1"
"30_316970","20151218","1"
"30_316970","20151219","1"
"30_316970","20151221","1"
"30_316970","20151222","1"
"30_316970","20151223","1"
"30_316970","20151228","1"
"30_316970","20151229","1"
"30_316970","20151230","1"
"30_316971","20141214","1"
"30_316971","20141221","1"
"30_316971","20141226","1"
"30_316971","20141228","1"
"30_316971","20150104","1"
"30_316971","20150106","1"
"30_316971","20150111","1"
"30_316971","20150118","1"
"30_316971","20150125","1"
"30_316971","20150201","1"
"30_316971","20150208","1"
"30_316971","20150215","1"
"30_316971","20150222","1"
"30_316971","20150301","1"
"30_316971","20150308","1"
"30_316971","20150315","1"
"30_316971","20150322","1"
"30_316971","20150329","1"
"30_316971","20150406","1"
"30_316971","20150412","1"
"30_316971","20150419","1"
"30_316971","20150425","1"
"30_316971","20150426","1"
"30_316971","20150501","1"
"30_316971","20150503","1"
"30_316971","20150510","1"
"30_316971","20150517","1"
"30_316971","20150524","1"
"30_316971","20150531","1"
"30_316971","20150602","1"
"30_316971","20150607","1"
"30_316971","20150614","1"
"30_316971","20150621","1"
"30_316971","20150628","1"
"30_316971","20150705","1"
"30_316971","20150712","1"
"30_316971","20150719","1"
"30_316971","20150726","1"
"30_316971","20150802","1"
"30_316971","20150809","1"
"30_316971","20150815","1"
"30_316971","20150816","1"
"30_316971","20150823","1"
"30_316971","20150830","1"
"30_316971","20150906","1"
"30_316971","20150913","1"
"30_316971","20150920","1"
"30_316971","20150927","1"
"30_316971","20151004","1"
"30_316971","20151011","1"
"30_316971","20151018","1"
"30_316971","20151025","1"
"30_316971","20151101","1"
"30_316971","20151108","1"
"30_316971","20151115","1"
"30_316971","20151122","1"
"30_316971","20151129","1"
"30_316971","20151206","1"
"30_316971","20151208","1"
"30_316971","20151213","1"
"30_316971","20151220","1"
"30_316971","20151226","1"
"30_316971","20151227","1"
"30_316972","20141210","1"
"30_316972","20141211","1"
"30_316972","20141212","1"
"30_316972","20141213","1"
"30_316972","20141215","1"
"30_316972","20141216","1"
"30_316972","20141217","1"
"30_316972","20141218","1"
"30_316972","20141219","1"
"30_316972","20141220","1"
"30_316972","20150108","1"
"30_316972","20150109","1"
"30_316972","20150110","1"
"30_316972","20150112","1"
"30_316972","20150113","1"
"30_316972","20150114","1"
"30_316972","20150115","1"
"30_316972","20150116","1"
"30_316972","20150117","1"
"30_316972","20150119","1"
"30_316972","20150120","1"
"30_316972","20150121","1"
"30_316972","20150122","1"
"30_316972","20150123","1"
"30_316972","20150124","1"
"30_316972","20150126","1"
"30_316972","20150127","1"
"30_316972","20150128","1"
"30_316972","20150129","1"
"30_316972","20150130","1"
"30_316972","20150131","1"
"30_316972","20150202","1"
"30_316972","20150203","1"
"30_316972","20150204","1"
"30_316972","20150205","1"
"30_316972","20150206","1"
"30_316972","20150207","1"
"30_316972","20150209","1"
"30_316972","20150210","1"
"30_316972","20150211","1"
"30_316972","20150212","1"
"30_316972","20150213","1"
"30_316972","20150214","1"
"30_316972","20150216","1"
"30_316972","20150218","1"
"30_316972","20150219","1"
"30_316972","20150220","1"
"30_316972","20150221","1"
"30_316972","20150223","1"
"30_316972","20150224","1"
"30_316972","20150225","1"
"30_316972","20150226","1"
"30_316972","20150227","1"
"30_316972","20150228","1"
"30_316972","20150302","1"
"30_316972","20150303","1"
"30_316972","20150304","1"
"30_316972","20150305","1"
"30_316972","20150306","1"
"30_316972","20150307","1"
"30_316972","20150309","1"
"30_316972","20150310","1"
"30_316972","20150311","1"
"30_316972","20150312","1"
"30_316972","20150313","1"
"30_316972","20150314","1"
"30_316972","20150316","1"
"30_316972","20150317","1"
"30_316972","20150318","1"
"30_316972","20150319","1"
"30_316972","20150320","1"
"30_316972","20150321","1"
"30_316972","20150323","1"
"30_316972","20150324","1"
"30_316972","20150325","1"
"30_316972","20150326","1"
"30_316972","20150327","1"
"30_316972","20150328","1"
"30_316972","20150330","1"
"30_316972","20150331","1"
"30_316972","20150401","1"
"30_316972","20150408","1"
"30_316972","20150409","1"
"30_316972","20150410","1"
"30_316972","20150411","1"
"30_316972","20150413","1"
"30_316972","20150414","1"
"30_316972","20150415","1"
"30_316972","20150416","1"
"30_316972","20150417","1"
"30_316972","20150418","1"
"30_316972","20150420","1"
"30_316972","20150421","1"
"30_316972","20150422","1"
"30_316972","20150423","1"
"30_316972","20150424","1"
"30_316972","20150427","1"
"30_316972","20150428","1"
"30_316972","20150429","1"
"30_316972","20150430","1"
"30_316972","20150502","1"
"30_316972","20150504","1"
"30_316972","20150505","1"
"30_316972","20150506","1"
"30_316972","20150507","1"
"30_316972","20150508","1"
"30_316972","20150509","1"
"30_316972","20150511","1"
"30_316972","20150512","1"
"30_316972","20150513","1"
"30_316972","20150514","1"
"30_316972","20150515","1"
"30_316972","20150516","1"
"30_316972","20150518","1"
"30_316972","20150519","1"
"30_316972","20150520","1"
"30_316972","20150521","1"
"30_316972","20150522","1"
"30_316972","20150523","1"
"30_316972","20150525","1"
"30_316972","20150526","1"
"30_316972","20150527","1"
"30_316972","20150528","1"
"30_316972","20150529","1"
"30_316972","20150530","1"
"30_316972","20150601","1"
"30_316972","20150603","1"
"30_316972","20150604","1"
"30_316972","20150605","1"
"30_316972","20150606","1"
"30_316972","20150608","1"
"30_316972","20150609","1"
"30_316972","20150610","1"
"30_316972","20150914","1"
"30_316972","20150915","1"
"30_316972","20150916","1"
"30_316972","20150917","1"
"30_316972","20150918","1"
"30_316972","20150919","1"
"30_316972","20150921","1"
"30_316972","20150922","1"
"30_316972","20150923","1"
"30_316972","20150924","1"
"30_316972","20150925","1"
"30_316972","20150926","1"
"30_316972","20150928","1"
"30_316972","20150929","1"
"30_316972","20150930","1"
"30_316972","20151001","1"
"30_316972","20151002","1"
"30_316972","20151003","1"
"30_316972","20151005","1"
"30_316972","20151006","1"
"30_316972","20151007","1"
"30_316972","20151008","1"
"30_316972","20151009","1"
"30_316972","20151010","1"
"30_316972","20151012","1"
"30_316972","20151013","1"
"30_316972","20151014","1"
"30_316972","20151015","1"
"30_316972","20151016","1"
"30_316972","20151017","1"
"30_316972","20151019","1"
"30_316972","20151020","1"
"30_316972","20151021","1"
"30_316972","20151022","1"
"30_316972","20151023","1"
"30_316972","20151024","1"
"30_316972","20151026","1"
"30_316972","20151027","1"
"30_316972","20151028","1"
"30_316972","20151029","1"
"30_316972","20151030","1"
"30_316972","20151031","1"
"30_316972","20151102","1"
"30_316972","20151103","1"
"30_316972","20151104","1"
"30_316972","20151105","1"
"30_316972","20151106","1"
"30_316972","20151107","1"
"30_316972","20151109","1"
"30_316972","20151110","1"
"30_316972","20151111","1"
"30_316972","20151112","1"
"30_316972","20151113","1"
"30_316972","20151114","1"
"30_316972","20151116","1"
"30_316972","20151117","1"
"30_316972","20151118","1"
"30_316972","20151119","1"
"30_316972","20151120","1"
"30_316972","20151121","1"
"30_316972","20151123","1"
"30_316972","20151124","1"
"30_316972","20151125","1"
"30_316972","20151126","1"
"30_316972","20151127","1"
"30_316972","20151128","1"
"30_316972","20151130","1"
"30_316972","20151201","1"
"30_316972","20151202","1"
"30_316972","20151203","1"
"30_316972","20151204","1"
"30_316972","20151205","1"
"30_316972","20151207","1"
"30_316972","20151209","1"
"30_316972","20151210","1"
"30_316972","20151211","1"
"30_316972","20151212","1"
"30_316972","20151214","1"
"30_316972","20151215","1"
"30_316972","20151216","1"
"30_316972","20151217","1"
"30_316972","20151218","1"
"30_316972","20151219","1"
"30_316972","20151221","1"
"30_316982","20141210","1"
"30_316982","20141211","1"
"30_316982","20141212","1"
"30_316982","20141215","1"
"30_316982","20141216","1"
"30_316982","20141217","1"
"30_316982","20141218","1"
"30_316982","20141219","1"
"30_316982","20150108","1"
"30_316982","20150109","1"
"30_316982","20150112","1"
"30_316982","20150113","1"
"30_316982","20150114","1"
"30_316982","20150115","1"
"30_316982","20150116","1"
"30_316982","20150119","1"
"30_316982","20150120","1"
"30_316982","20150121","1"
"30_316982","20150122","1"
"30_316982","20150123","1"
"30_316982","20150126","1"
"30_316982","20150127","1"
"30_316982","20150128","1"
"30_316982","20150129","1"
"30_316982","20150130","1"
"30_316982","20150202","1"
"30_316982","20150203","1"
"30_316982","20150204","1"
"30_316982","20150205","1"
"30_316982","20150206","1"
"30_316982","20150209","1"
"30_316982","20150210","1"
"30_316982","20150211","1"
"30_316982","20150212","1"
"30_316982","20150213","1"
"30_316982","20150216","1"
"30_316982","20150218","1"
"30_316982","20150219","1"
"30_316982","20150220","1"
"30_316982","20150223","1"
"30_316982","20150224","1"
"30_316982","20150225","1"
"30_316982","20150226","1"
"30_316982","20150227","1"
"30_316982","20150302","1"
"30_316982","20150303","1"
"30_316982","20150304","1"
"30_316982","20150305","1"
"30_316982","20150306","1"
"30_316982","20150309","1"
"30_316982","20150310","1"
"30_316982","20150311","1"
"30_316982","20150312","1"
"30_316982","20150313","1"
"30_316982","20150316","1"
"30_316982","20150317","1"
"30_316982","20150318","1"
"30_316982","20150319","1"
"30_316982","20150320","1"
"30_316982","20150323","1"
"30_316982","20150324","1"
"30_316982","20150325","1"
"30_316982","20150326","1"
"30_316982","20150327","1"
"30_316982","20150330","1"
"30_316982","20150331","1"
"30_316982","20150401","1"
"30_316982","20150408","1"
"30_316982","20150409","1"
"30_316982","20150410","1"
"30_316982","20150413","1"
"30_316982","20150414","1"
"30_316982","20150415","1"
"30_316982","20150416","1"
"30_316982","20150417","1"
"30_316982","20150420","1"
"30_316982","20150421","1"
"30_316982","20150422","1"
"30_316982","20150423","1"
"30_316982","20150424","1"
"30_316982","20150427","1"
"30_316982","20150428","1"
"30_316982","20150429","1"
"30_316982","20150430","1"
"30_316982","20150504","1"
"30_316982","20150505","1"
"30_316982","20150506","1"
"30_316982","20150507","1"
"30_316982","20150508","1"
"30_316982","20150511","1"
"30_316982","20150512","1"
"30_316982","20150513","1"
"30_316982","20150514","1"
"30_316982","20150515","1"
"30_316982","20150518","1"
"30_316982","20150519","1"
"30_316982","20150520","1"
"30_316982","20150521","1"
"30_316982","20150522","1"
"30_316982","20150525","1"
"30_316982","20150526","1"
"30_316982","20150527","1"
"30_316982","20150528","1"
"30_316982","20150529","1"
"30_316982","20150601","1"
"30_316982","20150603","1"
"30_316982","20150604","1"
"30_316982","20150605","1"
"30_316982","20150608","1"
"30_316982","20150609","1"
"30_316982","20150610","1"
"30_316982","20150914","1"
"30_316982","20150915","1"
"30_316982","20150916","1"
"30_316982","20150917","1"
"30_316982","20150918","1"
"30_316982","20150921","1"
"30_316982","20150922","1"
"30_316982","20150923","1"
"30_316982","20150924","1"
"30_316982","20150925","1"
"30_316982","20150928","1"
"30_316982","20150929","1"
"30_316982","20150930","1"
"30_316982","20151001","1"
"30_316982","20151002","1"
"30_316982","20151005","1"
"30_316982","20151006","1"
"30_316982","20151007","1"
"30_316982","20151008","1"
"30_316982","20151009","1"
"30_316982","20151012","1"
"30_316982","20151013","1"
"30_316982","20151014","1"
"30_316982","20151015","1"
"30_316982","20151016","1"
"30_316982","20151019","1"
"30_316982","20151020","1"
"30_316982","20151021","1"
"30_316982","20151022","1"
"30_316982","20151023","1"
